weaponid	weaponfield	name	weaponname	info	Qualitylevel	qualitynumber	Qualityframe	icon	gs	outfitnumber	gem_count	enchant_count	enchant_money_need	enchant_item_need_211	enchant_item_need_212	enchant_item_need_213	enchant_item_need_214	enchant_item_need_215	att	def	hp	hprecover	crit	critdamage	ignoredef	hpabsorb	movespeed	tough	ModelName	local_position	local_euler_angles	local_scale	AttackList	SkillList	WalkAnimName	m_idleAnimName
6204	5	巨人腰带	白色战士腰带1	白色战士腰带1	white	0.054	zb_hover_1	Icon_zb_250	10.1	0.101	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	null				null	null	null	null
6205	5	比蒙腰带	蓝色战士腰带2	蓝色战士腰带2	blue	0.051	zb_hover_2	Icon_zb_251	23.6	0.236	2	2	0	2	1	0	0	0	0	0	0	0	75	0	0	0	0	0	null				null	null	null	null
6206	5	比蒙腰带	蓝色战士腰带2	蓝色战士腰带2	blue	0.052	zb_hover_2	Icon_zb_251	18.7	0.187	1	2	0	2	1	0	0	0	0	0	0	0	89	0	0	0	0	0	null				null	null	null	null
6207	5	比蒙腰带	蓝色战士腰带2	蓝色战士腰带2	blue	0.053	zb_hover_2	Icon_zb_251	18.5	0.185	1	1	0	1	0	0	0	0	0	0	0	0	127	0	0	0	0	0	null				null	null	null	null
6208	5	比蒙腰带	蓝色战士腰带2	蓝色战士腰带2	blue	0.054	zb_hover_2	Icon_zb_251	15.2	0.152	0	1	0	1	0	0	0	0	0	0	0	0	163	0	0	0	0	0	null				null	null	null	null
6209	5	泰坦腰带	紫色战士腰带3	紫色战士腰带3	purple	0.052	zb_hover_3	Icon_zb_252	36.0	0.360	3	3	0	3	2	1	0	0	0	0	0	0	120	0	0	0	0	0	null				null	null	null	null
6210	5	泰坦腰带	紫色战士腰带3	紫色战士腰带3	purple	0.053	zb_hover_3	Icon_zb_252	28.6	0.286	2	2	0	2	1	0	0	0	0	0	0	0	141	0	0	0	0	0	null				null	null	null	null
6211	5	泰坦腰带	紫色战士腰带3	紫色战士腰带3	purple	0.053	zb_hover_3	Icon_zb_252	21.2	0.212	1	1	0	1	0	0	0	0	0	0	0	0	163	0	0	0	0	0	null				null	null	null	null
6212	5	泰坦腰带	紫色战士腰带3	紫色战士腰带3	purple	0.054	zb_hover_3	Icon_zb_252	13.8	0.138	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	null				null	null	null	null
6213	5	黄金腰带	金色战士腰带4	金色战士腰带4	gold	0.050	zb_hover_4	Icon_zb_253	74.2	0.742	4	4	0	4	3	2	1	0	0	0	0	0	175	0	0	0	0	0	null				null	null	null	null
6214	5	祖传腰带	橙色战士腰带5	橙色战士腰带5	epic	0.051	zb_hover_5	Icon_zb_254	75.0	0.750	5	5	0	5	4	3	2	1	0	0	0	0	200	0	0	0	0	0	null				null	null	null	null
7000	6	麻布裤子	白色刺客裤子1	白色刺客裤子1	white	0.048	zb_hover_1	Icon_zb_060	23.0	0.230	1	1	0	1	0	0	0	0	0	0	0	0	0	35	0	0	0	0	null				null	null	null	null
7001	6	麻布裤子	白色刺客裤子1	白色刺客裤子1	white	0.053	zb_hover_1	Icon_zb_060	10.4	0.104	1	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	null				null	null	null	null
7002	6	麻布裤子	白色刺客裤子1	白色刺客裤子1	white	0.053	zb_hover_1	Icon_zb_060	10.1	0.101	0	1	0	1	0	0	0	0	0	0	0	0	0	94	0	0	0	0	null				null	null	null	null
7003	6	麻布裤子	白色刺客裤子1	白色刺客裤子1	white	0.054	zb_hover_1	Icon_zb_060	8.8	0.088	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	null				null	null	null	null
7004	6	麻布裤子	白色刺客裤子1	白色刺客裤子1	white	0.054	zb_hover_1	Icon_zb_060	10.6	0.106	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	null				null	null	null	null
7005	6	蛇皮裤子	蓝色刺客裤子2	蓝色刺客裤子2	blue	0.051	zb_hover_2	Icon_zb_061	23.6	0.236	2	2	0	2	1	0	0	0	0	0	0	0	0	75	0	0	0	0	null				null	null	null	null
7006	6	蛇皮裤子	蓝色刺客裤子2	蓝色刺客裤子2	blue	0.053	zb_hover_2	Icon_zb_061	21.5	0.215	1	2	0	2	1	0	0	0	0	0	0	0	0	127	0	0	0	0	null				null	null	null	null
7007	6	蛇皮裤子	蓝色刺客裤子2	蓝色刺客裤子2	blue	0.053	zb_hover_2	Icon_zb_061	17.3	0.173	1	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	null				null	null	null	null
7008	6	蛇皮裤子	蓝色刺客裤子2	蓝色刺客裤子2	blue	0.054	zb_hover_2	Icon_zb_061	16.0	0.160	0	1	0	1	0	0	0	0	0	0	0	0	0	173	0	0	0	0	null				null	null	null	null
7009	6	蛟皮裤子	紫色刺客裤子3	紫色刺客裤子3	purple	0.052	zb_hover_3	Icon_zb_062	36.0	0.360	3	3	0	3	2	1	0	0	0	0	0	0	0	120	0	0	0	0	null				null	null	null	null
7010	6	蛟皮裤子	紫色刺客裤子3	紫色刺客裤子3	purple	0.052	zb_hover_3	Icon_zb_062	28.3	0.283	2	2	0	2	1	0	0	0	0	0	0	0	0	137	0	0	0	0	null				null	null	null	null
7011	6	蛟皮裤子	紫色刺客裤子3	紫色刺客裤子3	purple	0.053	zb_hover_3	Icon_zb_062	20.5	0.205	1	1	0	1	0	0	0	0	0	0	0	0	0	153	0	0	0	0	null				null	null	null	null
7012	6	蛟皮裤子	紫色刺客裤子3	紫色刺客裤子3	purple	0.054	zb_hover_3	Icon_zb_062	13.7	0.137	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	null				null	null	null	null
7013	6	真龙皮裤	金色刺客裤子4	金色刺客裤子4	gold	0.050	zb_hover_4	Icon_zb_063	74.2	0.742	4	4	0	4	3	2	1	0	0	0	0	0	0	175	0	0	0	0	null				null	null	null	null
7014	6	应龙皮裤	橙色刺客裤子5	橙色刺客裤子5	epic	0.051	zb_hover_5	Icon_zb_064	75.0	0.750	5	5	0	5	4	3	2	1	0	0	0	0	0	200	0	0	0	0	null				null	null	null	null
7100	6	麻布裤子	白色法师裤子1	白色法师裤子1	white	0.047	zb_hover_1	Icon_zb_160	15.0	0.150	1	1	0	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	null				null	null	null	null
7101	6	麻布裤子	白色法师裤子1	白色法师裤子1	white	0.053	zb_hover_1	Icon_zb_160	6.7	0.067	0	1	0	1	0	0	0	0	0	49	0	0	0	0	0	0	0	0	null				null	null	null	null
7102	6	麻布裤子	白色法师裤子1	白色法师裤子1	white	0.054	zb_hover_1	Icon_zb_160	5.7	0.057	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	null				null	null	null	null
7103	6	麻布裤子	白色法师裤子1	白色法师裤子1	white	0.053	zb_hover_1	Icon_zb_160	12.8	0.128	1	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	null				null	null	null	null
7104	6	麻布裤子	白色法师裤子1	白色法师裤子1	white	0.054	zb_hover_1	Icon_zb_160	8.9	0.089	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	null				null	null	null	null
7105	6	蛇皮裤子	蓝色法师裤子2	蓝色法师裤子2	blue	0.051	zb_hover_2	Icon_zb_161	22.9	0.229	2	2	0	2	1	0	0	0	0	65	0	0	0	0	0	0	0	0	null				null	null	null	null
7106	6	蛇皮裤子	蓝色法师裤子2	蓝色法师裤子2	blue	0.053	zb_hover_2	Icon_zb_161	19.1	0.191	1	2	0	2	1	0	0	0	0	94	0	0	0	0	0	0	0	0	null				null	null	null	null
7107	6	蛇皮裤子	蓝色法师裤子2	蓝色法师裤子2	blue	0.053	zb_hover_2	Icon_zb_161	26.6	0.266	2	1	0	1	0	0	0	0	0	154	0	0	0	0	0	0	0	0	null				null	null	null	null
7108	6	蛇皮裤子	蓝色法师裤子2	蓝色法师裤子2	blue	0.054	zb_hover_2	Icon_zb_161	13.3	0.133	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	null				null	null	null	null
7109	6	蛟皮裤子	紫色法师裤子3	紫色法师裤子3	purple	0.051	zb_hover_3	Icon_zb_162	34.5	0.345	3	3	0	3	2	1	0	0	0	100	0	0	0	0	0	0	0	0	null				null	null	null	null
7110	6	蛟皮裤子	紫色法师裤子3	紫色法师裤子3	purple	0.052	zb_hover_3	Icon_zb_162	26.3	0.263	2	2	0	2	1	0	0	0	0	111	0	0	0	0	0	0	0	0	null				null	null	null	null
7111	6	蛟皮裤子	紫色法师裤子3	紫色法师裤子3	purple	0.053	zb_hover_3	Icon_zb_162	19.1	0.191	1	1	0	1	0	0	0	0	0	134	0	0	0	0	0	0	0	0	null				null	null	null	null
7112	6	蛟皮裤子	紫色法师裤子3	紫色法师裤子3	purple	0.054	zb_hover_3	Icon_zb_162	11.3	0.113	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	null				null	null	null	null
7113	6	真龙皮裤	金色法师裤子4	金色法师裤子4	gold	0.051	zb_hover_4	Icon_zb_163	53.5	0.536	4	4	0	4	3	2	1	0	0	135	0	0	0	0	0	0	0	0	null				null	null	null	null
7114	6	应龙皮裤	橙色法师裤子5	橙色法师裤子5	epic	0.051	zb_hover_5	Icon_zb_164	62.8	0.628	5	5	0	5	4	3	2	1	0	199	0	0	0	0	0	0	0	0	null				null	null	null	null
7200	6	麻布裤子	白色战士裤子1	白色战士裤子1	white	0.053	zb_hover_1	Icon_zb_260	22.5	0.225	1	1	0	1	0	0	0	0	0	0	75	0	0	0	0	0	0	0	null				null	null	null	null
7201	6	麻布裤子	白色战士裤子1	白色战士裤子1	white	0.054	zb_hover_1	Icon_zb_260	72.6	0.726	1	1	0	1	0	0	0	0	0	0	848	0	0	0	0	0	0	0	null				null	null	null	null
7202	6	麻布裤子	白色战士裤子1	白色战士裤子1	white	0.054	zb_hover_1	Icon_zb_260	84.2	0.842	0	1	0	1	0	0	0	0	0	0	1083	0	0	0	0	0	0	0	null				null	null	null	null
7203	6	麻布裤子	白色战士裤子1	白色战士裤子1	white	0.054	zb_hover_1	Icon_zb_260	121.7	1.217	1	0	0	0	0	0	0	0	0	0	1543	0	0	0	0	0	0	0	null				null	null	null	null
7204	6	麻布裤子	白色战士裤子1	白色战士裤子1	white	0.054	zb_hover_1	Icon_zb_260	137.8	1.378	0	0	0	0	0	0	0	0	0	0	1837	0	0	0	0	0	0	0	null				null	null	null	null
7205	6	蛇皮裤子	蓝色战士裤子2	蓝色战士裤子2	blue	0.053	zb_hover_2	Icon_zb_261	51.8	0.518	2	2	0	2	1	0	0	0	0	0	450	0	0	0	0	0	0	0	null				null	null	null	null
7206	6	蛇皮裤子	蓝色战士裤子2	蓝色战士裤子2	blue	0.054	zb_hover_2	Icon_zb_261	92.9	0.929	1	1	0	1	0	0	0	0	0	0	1119	0	0	0	0	0	0	0	null				null	null	null	null
7207	6	蛇皮裤子	蓝色战士裤子2	蓝色战士裤子2	blue	0.054	zb_hover_2	Icon_zb_261	145.8	1.458	1	0	0	0	0	0	0	0	0	0	1864	0	0	0	0	0	0	0	null				null	null	null	null
7208	6	蛇皮裤子	蓝色战士裤子2	蓝色战士裤子2	blue	0.054	zb_hover_2	Icon_zb_261	175.5	1.755	0	0	0	0	0	0	0	0	0	0	2340	0	0	0	0	0	0	0	null				null	null	null	null
7209	6	蛟皮裤子	紫色战士裤子3	紫色战士裤子3	purple	0.054	zb_hover_3	Icon_zb_262	117.0	1.170	3	3	0	3	2	1	0	0	0	0	1200	0	0	0	0	0	0	0	null				null	null	null	null
7210	6	蛟皮裤子	紫色战士裤子3	紫色战士裤子3	purple	0.054	zb_hover_3	Icon_zb_262	157.7	1.577	2	2	0	2	1	0	0	0	0	0	1863	0	0	0	0	0	0	0	null				null	null	null	null
7211	6	蛟皮裤子	紫色战士裤子3	紫色战士裤子3	purple	0.054	zb_hover_3	Icon_zb_262	191.8	1.919	1	1	0	1	0	0	0	0	0	0	2438	0	0	0	0	0	0	0	null				null	null	null	null
7212	6	蛟皮裤子	紫色战士裤子3	紫色战士裤子3	purple	0.054	zb_hover_3	Icon_zb_262	203.3	2.033	0	0	0	0	0	0	0	0	0	0	2710	0	0	0	0	0	0	0	null				null	null	null	null
7213	6	真龙皮裤	金色战士裤子4	金色战士裤子4	gold	0.054	zb_hover_4	Icon_zb_263	119.7	1.197	4	4	0	4	3	2	1	0	0	0	1800	0	0	0	0	0	0	0	null				null	null	null	null
7214	6	应龙皮裤	橙色战士裤子5	橙色战士裤子5	epic	0.054	zb_hover_5	Icon_zb_264	162.0	1.620	5	5	0	5	4	3	2	1	0	0	3000	0	0	0	0	0	0	0	null				null	null	null	null
8000	7	草鞋	白色刺客鞋子1	白色刺客鞋子1	white	0.050	zb_hover_1	Icon_zb_070	23.4	0.234	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	48	0	0	null				null	null	null	null
8001	7	草鞋	白色刺客鞋子1	白色刺客鞋子1	white	0.053	zb_hover_1	Icon_zb_070	11.4	0.114	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	null				null	null	null	null
8002	7	草鞋	白色刺客鞋子1	白色刺客鞋子1	white	0.053	zb_hover_1	Icon_zb_070	10.1	0.101	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	94	0	0	null				null	null	null	null
8003	7	草鞋	白色刺客鞋子1	白色刺客鞋子1	white	0.053	zb_hover_1	Icon_zb_070	18.5	0.185	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	127	0	0	null				null	null	null	null
8004	7	草鞋	白色刺客鞋子1	白色刺客鞋子1	white	0.054	zb_hover_1	Icon_zb_070	11.5	0.115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	null				null	null	null	null
8005	7	布鞋	蓝色刺客鞋子2	蓝色刺客鞋子2	blue	0.052	zb_hover_2	Icon_zb_071	24.1	0.242	2	2	0	2	1	0	0	0	0	0	0	0	0	0	0	82	0	0	null				null	null	null	null
8006	7	布鞋	蓝色刺客鞋子2	蓝色刺客鞋子2	blue	0.053	zb_hover_2	Icon_zb_071	14.7	0.147	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	116	0	0	null				null	null	null	null
8007	7	布鞋	蓝色刺客鞋子2	蓝色刺客鞋子2	blue	0.053	zb_hover_2	Icon_zb_071	19.7	0.197	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	143	0	0	null				null	null	null	null
8008	7	布鞋	蓝色刺客鞋子2	蓝色刺客鞋子2	blue	0.053	zb_hover_2	Icon_zb_071	18.9	0.189	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	null				null	null	null	null
8009	7	皮鞋	紫色刺客鞋子3	紫色刺客鞋子3	purple	0.052	zb_hover_3	Icon_zb_072	37.8	0.378	3	3	0	3	2	1	0	0	0	0	0	0	0	0	0	144	0	0	null				null	null	null	null
8010	7	皮鞋	紫色刺客鞋子3	紫色刺客鞋子3	purple	0.053	zb_hover_3	Icon_zb_072	30.5	0.305	2	2	0	2	1	0	0	0	0	0	0	0	0	0	0	167	0	0	null				null	null	null	null
8011	7	皮鞋	紫色刺客鞋子3	紫色刺客鞋子3	purple	0.053	zb_hover_3	Icon_zb_072	22.7	0.227	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	183	0	0	null				null	null	null	null
8012	7	皮鞋	紫色刺客鞋子3	紫色刺客鞋子3	purple	0.054	zb_hover_3	Icon_zb_072	15.1	0.151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	null				null	null	null	null
8013	7	黄金鞋	金色刺客鞋子4	金色刺客鞋子4	gold	0.051	zb_hover_4	Icon_zb_073	60.7	0.607	4	4	0	4	3	2	1	0	0	0	0	0	0	0	0	169	0	0	null				null	null	null	null
8014	7	飞毛腿	橙色刺客鞋子5	橙色刺客鞋子5	epic	0.052	zb_hover_5	Icon_zb_074	69.1	0.691	5	5	0	5	4	3	2	1	0	0	0	0	0	0	0	234	0	0	null				null	null	null	null
8100	7	草鞋	白色法师鞋子1	白色法师鞋子1	white	0.048	zb_hover_1	Icon_zb_170	23.0	0.230	1	1	0	1	0	0	0	0	0	0	0	0	35	0	0	0	0	0	null				null	null	null	null
8101	7	草鞋	白色法师鞋子1	白色法师鞋子1	white	0.053	zb_hover_1	Icon_zb_170	15.6	0.156	1	1	0	1	0	0	0	0	0	0	0	0	88	0	0	0	0	0	null				null	null	null	null
8102	7	草鞋	白色法师鞋子1	白色法师鞋子1	white	0.053	zb_hover_1	Icon_zb_170	13.0	0.130	1	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	null				null	null	null	null
8103	7	草鞋	白色法师鞋子1	白色法师鞋子1	white	0.054	zb_hover_1	Icon_zb_170	11.8	0.118	0	1	0	1	0	0	0	0	0	0	0	0	117	0	0	0	0	0	null				null	null	null	null
8104	7	草鞋	白色法师鞋子1	白色法师鞋子1	white	0.054	zb_hover_1	Icon_zb_170	10.4	0.104	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	null				null	null	null	null
8105	7	布鞋	蓝色法师鞋子2	蓝色法师鞋子2	blue	0.051	zb_hover_2	Icon_zb_171	23.6	0.236	2	2	0	2	1	0	0	0	0	0	0	0	75	0	0	0	0	0	null				null	null	null	null
8106	7	布鞋	蓝色法师鞋子2	蓝色法师鞋子2	blue	0.052	zb_hover_2	Icon_zb_171	18.8	0.188	1	2	0	2	1	0	0	0	0	0	0	0	91	0	0	0	0	0	null				null	null	null	null
8107	7	布鞋	蓝色法师鞋子2	蓝色法师鞋子2	blue	0.053	zb_hover_2	Icon_zb_171	24.3	0.243	2	1	0	1	0	0	0	0	0	0	0	0	124	0	0	0	0	0	null				null	null	null	null
8108	7	布鞋	蓝色法师鞋子2	蓝色法师鞋子2	blue	0.053	zb_hover_2	Icon_zb_171	23.5	0.235	2	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	null				null	null	null	null
8109	7	皮鞋	紫色法师鞋子3	紫色法师鞋子3	purple	0.052	zb_hover_3	Icon_zb_172	36.0	0.360	3	3	0	3	2	1	0	0	0	0	0	0	120	0	0	0	0	0	null				null	null	null	null
8110	7	皮鞋	紫色法师鞋子3	紫色法师鞋子3	purple	0.052	zb_hover_3	Icon_zb_172	28.3	0.283	2	2	0	2	1	0	0	0	0	0	0	0	137	0	0	0	0	0	null				null	null	null	null
8111	7	皮鞋	紫色法师鞋子3	紫色法师鞋子3	purple	0.053	zb_hover_3	Icon_zb_172	20.9	0.209	1	1	0	1	0	0	0	0	0	0	0	0	159	0	0	0	0	0	null				null	null	null	null
8112	7	皮鞋	紫色法师鞋子3	紫色法师鞋子3	purple	0.054	zb_hover_3	Icon_zb_172	14.2	0.142	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	null				null	null	null	null
8113	7	黄金鞋	金色法师鞋子4	金色法师鞋子4	gold	0.050	zb_hover_4	Icon_zb_173	74.2	0.742	4	4	0	4	3	2	1	0	0	0	0	0	175	0	0	0	0	0	null				null	null	null	null
8114	7	飞毛腿	橙色法师鞋子5	橙色法师鞋子5	epic	0.051	zb_hover_5	Icon_zb_174	75.0	0.750	5	5	0	5	4	3	2	1	0	0	0	0	200	0	0	0	0	0	null				null	null	null	null
8200	7	草鞋	白色战士鞋子1	白色战士鞋子1	white	0.053	zb_hover_1	Icon_zb_270	22.5	0.225	1	1	0	1	0	0	0	0	0	0	60	0	0	0	0	0	0	0	null				null	null	null	null
8201	7	草鞋	白色战士鞋子1	白色战士鞋子1	white	0.054	zb_hover_1	Icon_zb_270	63.3	0.633	1	0	0	0	0	0	0	0	0	0	764	0	0	0	0	0	0	0	null				null	null	null	null
8202	7	草鞋	白色战士鞋子1	白色战士鞋子1	white	0.054	zb_hover_1	Icon_zb_270	80.1	0.801	1	0	0	0	0	0	0	0	0	0	988	0	0	0	0	0	0	0	null				null	null	null	null
8203	7	草鞋	白色战士鞋子1	白色战士鞋子1	white	0.054	zb_hover_1	Icon_zb_270	98.7	0.987	0	1	0	1	0	0	0	0	0	0	1276	0	0	0	0	0	0	0	null				null	null	null	null
8204	7	草鞋	白色战士鞋子1	白色战士鞋子1	white	0.054	zb_hover_1	Icon_zb_270	136.5	1.365	0	0	0	0	0	0	0	0	0	0	1820	0	0	0	0	0	0	0	null				null	null	null	null
8205	7	布鞋	蓝色战士鞋子2	蓝色战士鞋子2	blue	0.053	zb_hover_2	Icon_zb_271	51.8	0.518	2	2	0	2	1	0	0	0	0	0	450	0	0	0	0	0	0	0	null				null	null	null	null
8206	7	布鞋	蓝色战士鞋子2	蓝色战士鞋子2	blue	0.054	zb_hover_2	Icon_zb_271	119.1	1.191	1	2	0	2	1	0	0	0	0	0	1428	0	0	0	0	0	0	0	null				null	null	null	null
8207	7	布鞋	蓝色战士鞋子2	蓝色战士鞋子2	blue	0.054	zb_hover_2	Icon_zb_271	149.9	1.499	2	0	0	0	0	0	0	0	0	0	1839	0	0	0	0	0	0	0	null				null	null	null	null
8208	7	布鞋	蓝色战士鞋子2	蓝色战士鞋子2	blue	0.054	zb_hover_2	Icon_zb_271	184.7	1.847	1	1	0	1	0	0	0	0	0	0	2342	0	0	0	0	0	0	0	null				null	null	null	null
8209	7	皮鞋	紫色战士鞋子3	紫色战士鞋子3	purple	0.054	zb_hover_3	Icon_zb_272	117.0	1.170	3	3	0	3	2	1	0	0	0	0	1200	0	0	0	0	0	0	0	null				null	null	null	null
8210	7	皮鞋	紫色战士鞋子3	紫色战士鞋子3	purple	0.054	zb_hover_3	Icon_zb_272	156.2	1.562	2	2	0	2	1	0	0	0	0	0	1843	0	0	0	0	0	0	0	null				null	null	null	null
8211	7	皮鞋	紫色战士鞋子3	紫色战士鞋子3	purple	0.054	zb_hover_3	Icon_zb_272	172.0	1.720	1	1	0	1	0	0	0	0	0	0	2173	0	0	0	0	0	0	0	null				null	null	null	null
8212	7	皮鞋	紫色战士鞋子3	紫色战士鞋子3	purple	0.054	zb_hover_3	Icon_zb_272	208.3	2.083	0	0	0	0	0	0	0	0	0	0	2777	0	0	0	0	0	0	0	null				null	null	null	null
8213	7	黄金鞋	金色战士鞋子4	金色战士鞋子4	gold	0.054	zb_hover_4	Icon_zb_273	119.7	1.197	4	4	0	4	3	2	1	0	0	0	1800	0	0	0	0	0	0	0	null				null	null	null	null
8214	7	飞毛腿	橙色战士鞋子5	橙色战士鞋子5	epic	0.054	zb_hover_5	Icon_zb_274	162.0	1.620	5	5	0	5	4	3	2	1	0	0	3000	0	0	0	0	0	0	0	null				null	null	null	null
