ID	MonsterName	HeadIcon	ModelID	walkAnimName	IdleAnimName	HurtAnimName	HurtAnimTime	DieAnimName	ShowAniName	DropOutID	movespeed	Radius	hp	lv	power	att	def	hprecover	crit	critdamage	ignoredef	hpabsorb	tough	IsOnlyDamageValue	BloodHight	AttackList	SkillList	AIConfig	VisableArea
Mon_jm_10	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	5519	11		280	132	0	191	280	0	0	191	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_11	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	6869	12		330	168	0	240	330	0	0	240	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_12	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	8219	13		380	204	0	289	380	0	0	289	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_13	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	9569	14		430	240	0	338	430	0	0	338	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_14	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	10919	15		480	276	0	387	480	0	0	387	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_15	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	13476	16		604	338	0	482	604	0	0	482	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_16	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	16033	17		728	400	0	577	728	0	0	577	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_17	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	18590	18		852	462	0	672	852	0	0	672	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_18	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	21147	19		976	524	0	767	976	0	0	767	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_19	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	23704	20		1100	586	0	860	1100	0	0	860	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_20	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	26259	21		1240	641	0	948	1240	0	0	948	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_21	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	30314	22		1410	716	0	1056	1410	0	0	1056	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_22	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	35869	23		1610	811	0	1184	1610	0	0	1184	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_23	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	42924	24		1830	926	0	1332	1830	0	0	1332	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_jm_24	巨魔		Mon_jm_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	51480	25		2100	1058	0	1500	2100	0	0	1500	FALSE	-0.05	jumo_zhongji	jumo_XueFei		
Mon_ws_00	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	276	1		45	8	0	10	45	0	0	10	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_01	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	400	2		48	12	0	18	48	0	0	18	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_02	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	526	3		52	16	0	26	52	0	0	26	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_03	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	650	4		55	20	0	34	55	0	0	34	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_04	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	778	5		59	24	0	42	59	0	0	42	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_05	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	850	6		85	41	0	62	85	0	0	62	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_06	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1350	7		111	58	0	82	111	0	0	82	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_07	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	2080	8		137	75	0	102	137	0	0	102	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_08	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	3140	9		163	92	0	122	163	0	0	122	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_09	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	4169	10		189	112	0	142	189	0	0	142	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_10	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	5519	11		245	147	0	191	245	0	0	191	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_11	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	6869	12		301	182	0	240	301	0	0	240	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_12	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	8219	13		357	217	0	289	357	0	0	289	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_13	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	9569	14		413	252	0	338	413	0	0	338	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_14	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	10919	15		469	286	0	387	469	0	0	387	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_15	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	13476	16		573	344	0	482	573	0	0	482	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_16	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	16033	17		677	402	0	577	677	0	0	577	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_17	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	18590	18		781	460	0	672	781	0	0	672	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_18	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	21147	19		885	518	0	767	885	0	0	767	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_19	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	23704	20		989	578	0	860	989	0	0	860	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_20	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	26259	21		1131	651	0	948	1131	0	0	948	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_21	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	30314	22		1303	734	0	1056	1303	0	0	1056	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_22	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	35869	23		1505	827	0	1184	1505	0	0	1184	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_23	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	42924	24		1737	930	0	1332	1737	0	0	1332	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ws_24	巫师		Mon_ws_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	51480	25		1999	1044	0	1500	1999	0	0	1500	FALSE	-0.05	AnNengDianaQiu	ShanDianFengBao	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_swqs_00	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	960	1		65	14	4	10	65	65	0	10	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_01	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	1254	2		69	18	10	18	69	69	0	18	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_02	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	1548	3		73	22	16	26	73	73	0	26	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_03	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	1842	4		77	26	22	34	77	77	0	34	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_04	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	2136	5		81	30	28	42	81	81	0	42	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_05	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	3969	6		115	41	48	62	115	115	0	62	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_06	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	6102	7		149	58	68	82	149	149	0	82	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_07	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	8535	8		183	75	84	102	183	183	0	102	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_08	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	11268	9		217	92	108	122	217	217	0	122	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_09	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	14295	10		251	112	128	142	251	251	0	142	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_10	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	17520	11		313	147	192	191	313	313	0	191	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_11	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	21195	12		375	182	248	240	375	375	0	240	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_12	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	25320	13		437	217	320	289	437	437	0	289	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_13	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	29895	14		499	252	384	338	499	499	0	338	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_14	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	34926	15		561	286	448	387	561	561	0	387	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_15	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	41310	16		689	344	526	482	689	689	0	482	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_16	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	48594	17		827	402	604	577	827	827	0	577	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_17	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	56778	18		975	460	682	672	975	975	0	672	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_18	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	65862	19		1133	518	760	767	1133	1133	0	767	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_19	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	75849	20		1301	578	838	860	1301	1301	0	860	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_20	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	88854	21		1480	666	938	948	1480	1480	0	948	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_21	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	103857	22		1710	784	1058	1056	1710	1710	0	1056	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_22	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	120862	23		1990	932	1198	1184	1990	1990	0	1184	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_23	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	139865	24		2320	1110	1358	1332	2320	2320	0	1332	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_swqs_24	死亡骑士	Icon_Mon_swqs_0	Mon_swqs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	6	1.5	160875	25		2700	1316	1538	1500	2700	2700	0	1500	FALSE	-0.05	banyuezhan	lieyanzhan|Dkchongzhuang|lieyanbaozha		
Mon_dyny_00	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	276	1		18	8	0	10	18	0	0	10	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_01	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	400	2		26	12	0	18	26	0	0	18	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_02	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	526	3		34	16	0	26	34	0	0	26	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_03	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	650	4		42	20	0	34	42	0	0	34	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_04	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	778	5		50	24	0	42	50	0	0	42	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_05	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	850	6		60	41	0	62	60	0	0	62	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_06	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1350	7		82	58	0	82	82	0	0	82	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_07	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	2080	8		123	75	0	102	123	0	0	102	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_08	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	3140	9		145	92	0	122	145	0	0	122	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_09	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	4169	10		170	112	0	142	170	0	0	142	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_10	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	5519	11		220	147	0	191	220	0	0	191	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_11	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	6869	12		270	182	0	240	270	0	0	240	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_12	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	8219	13		320	217	0	289	320	0	0	289	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_13	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	9569	14		370	252	0	338	370	0	0	338	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_14	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	10919	15		420	286	0	387	420	0	0	387	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_15	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	13476	16		516	344	0	482	516	0	0	482	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_16	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	16033	17		612	402	0	577	612	0	0	577	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_17	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	18590	18		708	460	0	672	708	0	0	672	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_18	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	21147	19		804	518	0	767	804	0	0	767	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_19	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	23704	20		900	578	0	860	900	0	0	860	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_20	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	26259	21		1020	651	0	948	1020	0	0	948	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_21	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	30314	22		1170	734	0	1056	1170	0	0	1056	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_22	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	35869	23		1350	827	0	1184	1350	0	0	1184	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_23	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	42924	24		1560	930	0	1332	1560	0	0	1332	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_dyny_24	地狱女妖		Mon_dyny_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	51480	25		1800	1044	0	1500	1800	0	0	1500	FALSE	-0.05	diyunvyao_zhuahen	diyunvyao_shezhou		
Mon_zw_00	憎恶		Mon_zw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	480	1		18	8	0	10	18	0	0	10	FALSE	-0.05	zaji	tuogou|zengwutunshi		
Mon_zw_01	憎恶		Mon_zw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	627	2		21	12	0	18	21	0	0	18	FALSE	-0.05	zaji	tuogou|zengwutunshi		
Mon_zw_02	憎恶		Mon_zw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	774	3		24	16	0	26	24	0	0	26	FALSE	-0.05	zaji	tuogou|zengwutunshi		
Mon_zw_03	憎恶		Mon_zw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	921	4		27	20	0	34	27	0	0	34	FALSE	-0.05	zaji	tuogou|zengwutunshi		
Mon_zw_04	憎恶		Mon_zw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1018	5		30	24	0	42	30	0	0	42	FALSE	-0.05	zaji	tuogou|zengwutunshi		
Mon_zw_05	憎恶		Mon_zw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1934	6		54	41	0	62	54	0	0	62	FALSE	-0.05	zaji	tuogou|zengwutunshi		
Mon_zw_06	憎恶		Mon_zw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	3052	7		78	58	0	82	78	0	0	82	FALSE	-0.05	zaji	tuogou|zengwutunshi		
Mon_zw_07	憎恶		Mon_zw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	4267	8		102	75	0	102	102	0	0	102	FALSE	-0.05	zaji	tuogou|zengwutunshi		
Mon_zw_08	憎恶		Mon_zw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	5634	9		126	92	0	122	126	0	0	122	FALSE	-0.05	zaji	tuogou|zengwutunshi		
Mon_zw_09	憎恶		Mon_zw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	7147	10		150	112	0	142	150	0	0	142	FALSE	-0.05	zaji	tuogou|zengwutunshi		
Mon_zw_10	憎恶		Mon_zw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	8760	11		192	147	0	191	192	0	0	191	FALSE	-0.05	zaji	tuogou|zengwutunshi		
